,user_id,month_year,amount
2954,50011d9d-259a-c324-5e94-d303590b57d9,2020-01,21785
2955,50011d9d-259a-c324-5e94-d303590b57d9,2020-02,23775
2956,50011d9d-259a-c324-5e94-d303590b57d9,2020-03,1907
2957,501631d2-10ae-2362-6d93-be7fa442ff4c,2020-01,24382
2958,501631d2-10ae-2362-6d93-be7fa442ff4c,2020-02,42410
2959,501631d2-10ae-2362-6d93-be7fa442ff4c,2020-03,7612
2960,5027d27b-57b5-fe7e-832c-933af222a0b3,2020-01,14837
2961,5027d27b-57b5-fe7e-832c-933af222a0b3,2020-02,26669
2962,5027d27b-57b5-fe7e-832c-933af222a0b3,2020-03,1611
2963,5041b3d0-8950-6262-a797-765abc854e3f,2020-01,36090
2964,5041b3d0-8950-6262-a797-765abc854e3f,2020-02,35734
2965,5041b3d0-8950-6262-a797-765abc854e3f,2020-03,4263
2966,50910bdc-8ef0-66d4-4279-b14dae55cdff,2020-01,32032
2967,50910bdc-8ef0-66d4-4279-b14dae55cdff,2020-02,17412
2968,50910bdc-8ef0-66d4-4279-b14dae55cdff,2020-03,8526
2969,509dbfdf-944e-13df-4a12-d0df3988ba0f,2020-01,70115
2970,509dbfdf-944e-13df-4a12-d0df3988ba0f,2020-02,56345
2971,509dbfdf-944e-13df-4a12-d0df3988ba0f,2020-03,78011
2972,509e1a74-5b95-cba0-919c-b2d20d4b830f,2020-01,20225
2973,509e1a74-5b95-cba0-919c-b2d20d4b830f,2020-02,16948
2974,509e1a74-5b95-cba0-919c-b2d20d4b830f,2020-03,6968
2975,50a80ee1-7463-b7b4-f160-be3e2a2c5d78,2020-01,17080
2976,50a80ee1-7463-b7b4-f160-be3e2a2c5d78,2020-02,10039
2977,50a80ee1-7463-b7b4-f160-be3e2a2c5d78,2020-03,9368
2978,50ae2652-09cd-3bdf-356a-f7370f2670d2,2020-01,11700
2979,50ae2652-09cd-3bdf-356a-f7370f2670d2,2020-02,18607
2980,50ae2652-09cd-3bdf-356a-f7370f2670d2,2020-03,19526
2981,50bd3a88-3688-1c42-5826-769543080b33,2020-01,45737
2982,50bd3a88-3688-1c42-5826-769543080b33,2020-02,23304
2983,50bd3a88-3688-1c42-5826-769543080b33,2020-03,13661
2984,50c6fa8c-27a0-008c-0b44-361f16c7354a,2020-01,43003
2985,50c6fa8c-27a0-008c-0b44-361f16c7354a,2020-02,21948
2986,50c6fa8c-27a0-008c-0b44-361f16c7354a,2020-03,10796
2987,50f8768f-b8f6-f4a9-4bb8-a3971705b698,2020-01,9238
2988,50f8768f-b8f6-f4a9-4bb8-a3971705b698,2020-02,22089
2989,50f8768f-b8f6-f4a9-4bb8-a3971705b698,2020-03,3948
2990,5100f186-d25a-b049-30e9-be17b4134208,2020-01,54008
2991,5100f186-d25a-b049-30e9-be17b4134208,2020-02,38533
2992,5100f186-d25a-b049-30e9-be17b4134208,2020-03,18425
2993,5115d8a2-17ac-1b66-36fe-ebec5df0ff7b,2020-01,35923
2994,5115d8a2-17ac-1b66-36fe-ebec5df0ff7b,2020-02,19299
2995,5115d8a2-17ac-1b66-36fe-ebec5df0ff7b,2020-03,4151
2996,51174082-1a5b-a8a3-4631-e2ca4ac5fe85,2020-01,5899
2997,51174082-1a5b-a8a3-4631-e2ca4ac5fe85,2020-02,8003
2998,51174082-1a5b-a8a3-4631-e2ca4ac5fe85,2020-03,3647
2999,511cc1dd-73bd-852c-a5fb-b346dc880a29,2020-02,5675
3000,511cc1dd-73bd-852c-a5fb-b346dc880a29,2020-03,2294
3001,5129fb7c-6288-e1a5-cc45-782198a6416d,2020-01,19255
3002,5129fb7c-6288-e1a5-cc45-782198a6416d,2020-02,25328
3003,5129fb7c-6288-e1a5-cc45-782198a6416d,2020-03,9487
3004,5147fd2c-0acc-9b0c-2c46-4f3d119e1d1c,2020-01,27866
3005,5147fd2c-0acc-9b0c-2c46-4f3d119e1d1c,2020-02,31730
3006,5147fd2c-0acc-9b0c-2c46-4f3d119e1d1c,2020-03,12746
3007,5153f737-d7f1-4ec2-9a9d-add2e7aad070,2020-01,11575
3008,5153f737-d7f1-4ec2-9a9d-add2e7aad070,2020-02,10359
3009,5153f737-d7f1-4ec2-9a9d-add2e7aad070,2020-03,2413
3010,515f0fa0-f9ab-1e04-b02d-46dfe00db30e,2020-01,39716
3011,515f0fa0-f9ab-1e04-b02d-46dfe00db30e,2020-02,34001
3012,515f0fa0-f9ab-1e04-b02d-46dfe00db30e,2020-03,10416
3013,51735cf7-a3d2-f88e-9e35-89b2eb14c394,2020-01,20329
3014,51735cf7-a3d2-f88e-9e35-89b2eb14c394,2020-02,18176
3015,51735cf7-a3d2-f88e-9e35-89b2eb14c394,2020-03,1809
3016,517cd8de-bf27-270d-47d5-7cdb85a7c8c9,2020-01,45157
3017,517cd8de-bf27-270d-47d5-7cdb85a7c8c9,2020-02,32609
3018,517cd8de-bf27-270d-47d5-7cdb85a7c8c9,2020-03,10883
3019,5198ba27-4329-e499-0dbf-36118c9af494,2020-01,16951
3020,5198ba27-4329-e499-0dbf-36118c9af494,2020-02,4098
3021,5198ba27-4329-e499-0dbf-36118c9af494,2020-03,2395
3022,51abf5e5-cb77-5e24-15eb-3a3de2014a45,2020-01,15119
3023,51abf5e5-cb77-5e24-15eb-3a3de2014a45,2020-02,11723
3024,51abf5e5-cb77-5e24-15eb-3a3de2014a45,2020-03,2525
3025,51adc898-b018-1051-aa68-e59627b69e7c,2020-01,31239
3026,51adc898-b018-1051-aa68-e59627b69e7c,2020-02,16501
3027,51adc898-b018-1051-aa68-e59627b69e7c,2020-03,3133
3028,51bd844e-803a-0b41-ed1b-9044dc949805,2020-01,12829
3029,51bd844e-803a-0b41-ed1b-9044dc949805,2020-02,28153
3030,51bd844e-803a-0b41-ed1b-9044dc949805,2020-03,4061
3031,51f81f6b-8cc4-e5ca-8e91-4e602af16108,2020-01,42750
3032,51f81f6b-8cc4-e5ca-8e91-4e602af16108,2020-02,43713
3033,51f81f6b-8cc4-e5ca-8e91-4e602af16108,2020-03,7334
3034,5209a76c-2123-6e65-a04f-dc862c9c9db3,2020-01,34829
3035,5209a76c-2123-6e65-a04f-dc862c9c9db3,2020-02,15082
3036,5209a76c-2123-6e65-a04f-dc862c9c9db3,2020-03,3330
3037,52122496-5d3a-57f5-0cda-ca47cea5a84e,2020-01,11449
3038,52122496-5d3a-57f5-0cda-ca47cea5a84e,2020-02,21157
3039,52122496-5d3a-57f5-0cda-ca47cea5a84e,2020-03,640
3040,52145715-f779-4e50-c557-1e2af0815d2e,2020-01,20669
3041,52145715-f779-4e50-c557-1e2af0815d2e,2020-02,15368
3042,52145715-f779-4e50-c557-1e2af0815d2e,2020-03,3882
3043,521b286e-f0dc-2654-a654-3eef6c36b81d,2020-01,15199
3044,521b286e-f0dc-2654-a654-3eef6c36b81d,2020-02,39391
3045,521b286e-f0dc-2654-a654-3eef6c36b81d,2020-03,15028
3046,5239ca37-b2aa-f6eb-4cd5-9c36a588907e,2020-01,15041
3047,5239ca37-b2aa-f6eb-4cd5-9c36a588907e,2020-02,7441
3048,5239ca37-b2aa-f6eb-4cd5-9c36a588907e,2020-03,7074
3049,52806162-cca6-1e34-8417-d6aca7ac92d1,2020-01,27185
3050,52806162-cca6-1e34-8417-d6aca7ac92d1,2020-02,38140
3051,52806162-cca6-1e34-8417-d6aca7ac92d1,2020-03,9495
3052,5282f2cc-390a-b629-4c78-1201e41e0111,2020-01,1914
3053,5282f2cc-390a-b629-4c78-1201e41e0111,2020-02,30559
3054,5282f2cc-390a-b629-4c78-1201e41e0111,2020-03,1689
3055,5291b049-6a2c-a004-0465-a6d5e086f2af,2020-01,3344
3056,5291b049-6a2c-a004-0465-a6d5e086f2af,2020-02,53148
3057,5291b049-6a2c-a004-0465-a6d5e086f2af,2020-03,1714
3058,5295dcaf-4f65-1f21-6fa2-be1307fce776,2020-01,5774
3059,5295dcaf-4f65-1f21-6fa2-be1307fce776,2020-02,4272
3060,5295dcaf-4f65-1f21-6fa2-be1307fce776,2020-03,971
3061,529fefba-97bf-86b3-5768-ba9a1fa9abd6,2020-01,5249
3062,529fefba-97bf-86b3-5768-ba9a1fa9abd6,2020-02,9507
3063,529fefba-97bf-86b3-5768-ba9a1fa9abd6,2020-03,4308
3064,52a6c2cd-bce3-c4b2-9555-b6d579546a17,2020-01,21201
3065,52a6c2cd-bce3-c4b2-9555-b6d579546a17,2020-02,50879
3066,52a6c2cd-bce3-c4b2-9555-b6d579546a17,2020-03,19577
3067,52a9e2a1-6250-ac11-ad7b-5582fa5c7d1e,2020-01,8245
3068,52a9e2a1-6250-ac11-ad7b-5582fa5c7d1e,2020-02,36768
3069,52a9e2a1-6250-ac11-ad7b-5582fa5c7d1e,2020-03,4372
3070,52b46ef2-1290-5a3a-5a2b-80218a0f9093,2020-01,37966
3071,52b46ef2-1290-5a3a-5a2b-80218a0f9093,2020-02,23994
3072,52b46ef2-1290-5a3a-5a2b-80218a0f9093,2020-03,6795
3073,52d40816-c617-d62f-d000-71b1b2864c8f,2020-01,18650
3074,52d40816-c617-d62f-d000-71b1b2864c8f,2020-02,38626
3075,52d40816-c617-d62f-d000-71b1b2864c8f,2020-03,13261
3076,52e411d0-46b9-c6af-3018-3fa7625023a4,2020-01,23750
3077,52e411d0-46b9-c6af-3018-3fa7625023a4,2020-02,15630
3078,52e411d0-46b9-c6af-3018-3fa7625023a4,2020-03,3932
3079,52f0d714-99ad-abab-2db7-37759235c2d4,2020-02,8179
3080,52f0d714-99ad-abab-2db7-37759235c2d4,2020-03,3409
3081,53125ffd-f655-860b-dd32-e231eb561699,2020-01,5296
3082,53125ffd-f655-860b-dd32-e231eb561699,2020-02,62130
3083,53125ffd-f655-860b-dd32-e231eb561699,2020-03,3187
3084,531bbb0e-9be8-2d6c-01c5-592b71d6ec10,2020-01,15784
3085,531bbb0e-9be8-2d6c-01c5-592b71d6ec10,2020-02,24209
3086,531bbb0e-9be8-2d6c-01c5-592b71d6ec10,2020-03,17358
3087,53466992-bd6a-d5bc-da9a-2be269c819c1,2020-01,53486
3088,53466992-bd6a-d5bc-da9a-2be269c819c1,2020-02,39795
3089,53466992-bd6a-d5bc-da9a-2be269c819c1,2020-03,17113
3090,534bacd2-a338-ccfd-6f3d-0471f883d4ec,2020-01,5464
3091,534bacd2-a338-ccfd-6f3d-0471f883d4ec,2020-02,8751
3092,534bacd2-a338-ccfd-6f3d-0471f883d4ec,2020-03,8845
3093,535a7193-9c55-2fa4-df13-c21517ed2418,2020-01,42613
3094,535a7193-9c55-2fa4-df13-c21517ed2418,2020-02,67360
3095,535a7193-9c55-2fa4-df13-c21517ed2418,2020-03,2447
3096,535b25ef-8015-af31-0a3f-0b9b06758928,2020-01,21169
3097,535b25ef-8015-af31-0a3f-0b9b06758928,2020-02,12101
3098,535b25ef-8015-af31-0a3f-0b9b06758928,2020-03,32830
3099,535de8cb-46c0-91fd-5309-32adece9f05c,2020-01,14368
3100,535de8cb-46c0-91fd-5309-32adece9f05c,2020-02,4201
3101,535de8cb-46c0-91fd-5309-32adece9f05c,2020-03,1534
3102,53710d59-b77f-d039-924a-b4e2ebdc732a,2020-01,10278
3103,53710d59-b77f-d039-924a-b4e2ebdc732a,2020-02,14747
3104,53710d59-b77f-d039-924a-b4e2ebdc732a,2020-03,7332
3105,53a55d12-98b5-ee85-8caa-33e2e16b4a51,2020-01,15173
3106,53a55d12-98b5-ee85-8caa-33e2e16b4a51,2020-02,22035
3107,53a55d12-98b5-ee85-8caa-33e2e16b4a51,2020-03,1604
3108,53bab3ba-9ce8-1fa7-a7a2-7fbdc50fc900,2020-01,26042
3109,53bab3ba-9ce8-1fa7-a7a2-7fbdc50fc900,2020-02,13873
3110,53bab3ba-9ce8-1fa7-a7a2-7fbdc50fc900,2020-03,11863
3111,53bcb098-efb1-fa07-6a8c-fe717bcaf161,2020-01,30920
3112,53bcb098-efb1-fa07-6a8c-fe717bcaf161,2020-02,9123
3113,53bcb098-efb1-fa07-6a8c-fe717bcaf161,2020-03,14395
3114,53bdfba8-1532-5a14-8642-891b80e1397c,2020-01,14403
3115,53bdfba8-1532-5a14-8642-891b80e1397c,2020-02,23434
3116,53bdfba8-1532-5a14-8642-891b80e1397c,2020-03,12589
3117,53be7a04-76f2-aa3f-1089-f14abda9ed3e,2020-01,26678
3118,53be7a04-76f2-aa3f-1089-f14abda9ed3e,2020-02,24882
3119,53be7a04-76f2-aa3f-1089-f14abda9ed3e,2020-03,11583
3120,53c1a1eb-74d0-3697-5a4c-1ba8f62c38ed,2020-01,17774
3121,53c1a1eb-74d0-3697-5a4c-1ba8f62c38ed,2020-02,9672
3122,53c1a1eb-74d0-3697-5a4c-1ba8f62c38ed,2020-03,5847
3123,53e24dc8-efc1-dcf5-8f98-0cfcaa53bc63,2020-02,5181
3124,53e24dc8-efc1-dcf5-8f98-0cfcaa53bc63,2020-03,11131
3125,540f3137-d09a-a3b5-ba92-3a649cf31dca,2020-01,8489
3126,540f3137-d09a-a3b5-ba92-3a649cf31dca,2020-02,3016
3127,540f3137-d09a-a3b5-ba92-3a649cf31dca,2020-03,6680
3128,54271488-1225-9427-5aa2-795069a0b955,2020-01,13009
3129,54271488-1225-9427-5aa2-795069a0b955,2020-02,12728
3130,54271488-1225-9427-5aa2-795069a0b955,2020-03,2198
3131,543c0f0a-2b53-d328-af48-5e793565382c,2020-01,5894
3132,543c0f0a-2b53-d328-af48-5e793565382c,2020-02,8807
3133,543c0f0a-2b53-d328-af48-5e793565382c,2020-03,1029
3134,543c6c18-ef69-6442-ad2c-53ec1bd58871,2020-01,31433
3135,543c6c18-ef69-6442-ad2c-53ec1bd58871,2020-02,11647
3136,543c6c18-ef69-6442-ad2c-53ec1bd58871,2020-03,21181
3137,544ee3e6-f41e-1fac-af15-cf44ff2099c5,2020-01,13425
3138,546e8226-604f-f4fe-db69-0711cb1dad0d,2020-01,13006
3139,546e8226-604f-f4fe-db69-0711cb1dad0d,2020-02,6639
3140,546e8226-604f-f4fe-db69-0711cb1dad0d,2020-03,1086
3141,5487ce1e-af19-922a-d9b8-a714e61a441c,2020-01,12360
3142,5487ce1e-af19-922a-d9b8-a714e61a441c,2020-02,33014
3143,5487ce1e-af19-922a-d9b8-a714e61a441c,2020-03,23287
3144,5496e9ed-0dbf-a617-7b55-6cb4148e3339,2020-01,11131
3145,5496e9ed-0dbf-a617-7b55-6cb4148e3339,2020-02,8597
3146,5496e9ed-0dbf-a617-7b55-6cb4148e3339,2020-03,14536
3147,549bd0c2-5684-17d0-775e-36868cb8ad13,2020-01,73112
3148,549bd0c2-5684-17d0-775e-36868cb8ad13,2020-02,50623
3149,549bd0c2-5684-17d0-775e-36868cb8ad13,2020-03,16510
3150,54ca3907-4286-1cd1-20e0-1b4ecdc16eaf,2020-01,16465
3151,54ca3907-4286-1cd1-20e0-1b4ecdc16eaf,2020-02,18500
3152,54ca3907-4286-1cd1-20e0-1b4ecdc16eaf,2020-03,17848
3153,54cfafc7-7f83-c6e8-b93a-1c929452ab68,2020-01,42592
3154,54cfafc7-7f83-c6e8-b93a-1c929452ab68,2020-02,8502
3155,54cfafc7-7f83-c6e8-b93a-1c929452ab68,2020-03,3445
3156,54e8084c-bd95-d5b9-fe39-f2968f501c59,2020-01,16019
3157,54e8084c-bd95-d5b9-fe39-f2968f501c59,2020-02,60888
3158,54e8084c-bd95-d5b9-fe39-f2968f501c59,2020-03,8981
3159,54eefdba-9a04-bb70-b334-25baf3871cf4,2020-02,6239
3160,54eefdba-9a04-bb70-b334-25baf3871cf4,2020-03,5387
3161,54f71c87-9dca-9181-cdeb-699fa6fed2af,2020-01,9045
3162,54f71c87-9dca-9181-cdeb-699fa6fed2af,2020-02,23281
3163,54f71c87-9dca-9181-cdeb-699fa6fed2af,2020-03,3768
3164,54fedaa0-173e-585c-d5b2-fd55a89d831d,2020-01,28944
3165,54fedaa0-173e-585c-d5b2-fd55a89d831d,2020-02,15858
3166,54fedaa0-173e-585c-d5b2-fd55a89d831d,2020-03,17751
3167,5503513e-88c2-4eab-ca96-892771942669,2020-03,6617
3168,551a6cad-18e8-dd41-d0cf-422e9f890d09,2020-01,18306
3169,551a6cad-18e8-dd41-d0cf-422e9f890d09,2020-02,17212
3170,551a6cad-18e8-dd41-d0cf-422e9f890d09,2020-03,2705
3171,552f233a-8c25-166a-1ff3-9849b4e1357d,2020-01,17584
3172,552f233a-8c25-166a-1ff3-9849b4e1357d,2020-02,9984
3173,552f233a-8c25-166a-1ff3-9849b4e1357d,2020-03,8371
3174,55333d8b-473d-6d85-56d2-7bf91b827bb9,2020-01,22163
3175,55333d8b-473d-6d85-56d2-7bf91b827bb9,2020-02,15943
3176,55333d8b-473d-6d85-56d2-7bf91b827bb9,2020-03,9130
3177,5544025d-b747-d230-a69d-f9b7531517f2,2020-01,2582
3178,5544025d-b747-d230-a69d-f9b7531517f2,2020-02,5905
3179,5544025d-b747-d230-a69d-f9b7531517f2,2020-03,10387
3180,556ec366-9752-b057-bb0b-995d4163140c,2020-01,39621
3181,556ec366-9752-b057-bb0b-995d4163140c,2020-02,16532
3182,556ec366-9752-b057-bb0b-995d4163140c,2020-03,32302
3183,558c5ac4-3c00-0d99-5662-21a71d8a5b3a,2020-01,5345
3184,558c5ac4-3c00-0d99-5662-21a71d8a5b3a,2020-02,7622
3185,558c5ac4-3c00-0d99-5662-21a71d8a5b3a,2020-03,5737
3186,559a2419-c10e-2e5d-dad7-d7d8cf679790,2020-01,136602
3187,559a2419-c10e-2e5d-dad7-d7d8cf679790,2020-02,30834
3188,559a2419-c10e-2e5d-dad7-d7d8cf679790,2020-03,20287
3189,55c36c3d-5cbb-c080-3547-5c5ef76dce6e,2020-01,8249
3190,55c36c3d-5cbb-c080-3547-5c5ef76dce6e,2020-02,14885
3191,55c36c3d-5cbb-c080-3547-5c5ef76dce6e,2020-03,8042
3192,55c7166d-5c0e-1717-cbac-fcf3ee9b70c6,2020-01,17772
3193,55c7166d-5c0e-1717-cbac-fcf3ee9b70c6,2020-02,31446
3194,55c7166d-5c0e-1717-cbac-fcf3ee9b70c6,2020-03,14439
3195,55cc0b0d-4955-6582-7e54-ed03eef42592,2020-01,19077
3196,55cc0b0d-4955-6582-7e54-ed03eef42592,2020-02,10802
3197,55cc0b0d-4955-6582-7e54-ed03eef42592,2020-03,10332
3198,55e4ddc4-3d71-eabb-1ace-f37c8d61adb6,2020-01,23729
3199,55e4ddc4-3d71-eabb-1ace-f37c8d61adb6,2020-02,7409
3200,55fc6343-0fc3-82c9-6dc1-6475fcaddb4c,2020-01,25583
3201,55fc6343-0fc3-82c9-6dc1-6475fcaddb4c,2020-02,47579
3202,55fc6343-0fc3-82c9-6dc1-6475fcaddb4c,2020-03,18840
3203,56243f64-87b9-2b78-9469-d5227b592d5e,2020-01,34834
3204,56243f64-87b9-2b78-9469-d5227b592d5e,2020-02,10968
3205,56243f64-87b9-2b78-9469-d5227b592d5e,2020-03,6662
3206,564ae909-7958-5e69-7b2e-1b82e89dc815,2020-01,25011
3207,564ae909-7958-5e69-7b2e-1b82e89dc815,2020-02,10418
3208,564ae909-7958-5e69-7b2e-1b82e89dc815,2020-03,18651
3209,565246eb-5037-7e12-4523-7c7fccbbeccf,2020-01,23300
3210,565246eb-5037-7e12-4523-7c7fccbbeccf,2020-02,35770
3211,565246eb-5037-7e12-4523-7c7fccbbeccf,2020-03,14150
3212,56525ce0-3725-bd0c-79c4-5c38b440ffe0,2020-01,4602
3213,56525ce0-3725-bd0c-79c4-5c38b440ffe0,2020-02,15733
3214,56525ce0-3725-bd0c-79c4-5c38b440ffe0,2020-03,9540
3215,56a66bc9-077d-275f-2edd-735f074ca5d2,2020-01,25639
3216,56a66bc9-077d-275f-2edd-735f074ca5d2,2020-02,77730
3217,56a66bc9-077d-275f-2edd-735f074ca5d2,2020-03,4900
3218,56b67e24-ec4f-4771-5f63-e1f403796300,2020-01,34780
3219,56b67e24-ec4f-4771-5f63-e1f403796300,2020-02,9662
3220,56b67e24-ec4f-4771-5f63-e1f403796300,2020-03,19561
3221,56b69aea-ad2f-9073-7deb-9011bbd09a1c,2020-01,17667
3222,56b69aea-ad2f-9073-7deb-9011bbd09a1c,2020-02,10095
3223,56b69aea-ad2f-9073-7deb-9011bbd09a1c,2020-03,5692
3224,56d8e9f3-8a73-d028-68a0-8ddbe338b9cd,2020-01,16435
3225,56d8e9f3-8a73-d028-68a0-8ddbe338b9cd,2020-02,15659
3226,56d8e9f3-8a73-d028-68a0-8ddbe338b9cd,2020-03,8265
3227,56da35e9-e7b2-a320-d18e-b743720a39eb,2020-01,4907
3228,56e16c2b-659b-adcb-9bca-e27d331978eb,2020-01,44851
3229,56e16c2b-659b-adcb-9bca-e27d331978eb,2020-02,14429
3230,56e16c2b-659b-adcb-9bca-e27d331978eb,2020-03,11843
3231,56f099a3-6a4d-8542-762d-4c365b902e06,2020-01,13548
3232,56f099a3-6a4d-8542-762d-4c365b902e06,2020-02,10502
3233,56f099a3-6a4d-8542-762d-4c365b902e06,2020-03,9162
3234,5707f76c-ef13-7c97-1058-7f4525390215,2020-01,16518
3235,5707f76c-ef13-7c97-1058-7f4525390215,2020-02,12899
3236,5707f76c-ef13-7c97-1058-7f4525390215,2020-03,7757
3237,57195343-9cc2-9d6f-f6e3-a394c487af5d,2020-01,11873
3238,57195343-9cc2-9d6f-f6e3-a394c487af5d,2020-02,6312
3239,57195343-9cc2-9d6f-f6e3-a394c487af5d,2020-03,9069
3240,571e3b15-82d3-3772-0354-8a56c7c874c1,2020-03,3982
3241,572042cd-ad34-2f44-cfea-5f4f6c9ddbfc,2020-01,10214
3242,572042cd-ad34-2f44-cfea-5f4f6c9ddbfc,2020-02,36214
3243,572042cd-ad34-2f44-cfea-5f4f6c9ddbfc,2020-03,5482
3244,572574a3-b21e-b7f1-0b7e-5cddbe4d34e7,2020-01,19795
3245,572574a3-b21e-b7f1-0b7e-5cddbe4d34e7,2020-02,73270
3246,572574a3-b21e-b7f1-0b7e-5cddbe4d34e7,2020-03,9129
3247,57310e3c-3c2d-10f4-e3c1-969874ed4f14,2020-01,20080
3248,57310e3c-3c2d-10f4-e3c1-969874ed4f14,2020-02,8782
3249,57310e3c-3c2d-10f4-e3c1-969874ed4f14,2020-03,1367
3250,57446b2d-ddb3-d8ee-6f8b-6cbeb759f3ec,2020-01,37816
3251,57446b2d-ddb3-d8ee-6f8b-6cbeb759f3ec,2020-02,18126
3252,57446b2d-ddb3-d8ee-6f8b-6cbeb759f3ec,2020-03,7849
3253,5766b900-5028-fbe2-9b99-a16ade2523c0,2020-01,27637
3254,5766b900-5028-fbe2-9b99-a16ade2523c0,2020-02,22910
3255,5766b900-5028-fbe2-9b99-a16ade2523c0,2020-03,7829
3256,579e9a46-fd76-8f63-5163-de1d8df7a267,2020-01,6128
3257,579e9a46-fd76-8f63-5163-de1d8df7a267,2020-02,6149
3258,579e9a46-fd76-8f63-5163-de1d8df7a267,2020-03,54337
3259,57b599f8-22e3-bcf6-9a27-a5868837d65f,2020-01,15246
3260,57b599f8-22e3-bcf6-9a27-a5868837d65f,2020-02,72800
3261,57b599f8-22e3-bcf6-9a27-a5868837d65f,2020-03,12786
3262,57b835f5-4942-c6bf-b85d-b72017c4dfab,2020-01,38439
3263,57b835f5-4942-c6bf-b85d-b72017c4dfab,2020-02,23517
3264,57b835f5-4942-c6bf-b85d-b72017c4dfab,2020-03,18048
3265,57d11a18-15d7-4a3a-c434-f31310d81218,2020-01,19884
3266,57d11a18-15d7-4a3a-c434-f31310d81218,2020-02,27867
3267,57d11a18-15d7-4a3a-c434-f31310d81218,2020-03,17672
3268,57ef3906-2c22-02f8-61c9-c177aa1fbae1,2020-01,18283
3269,57ef3906-2c22-02f8-61c9-c177aa1fbae1,2020-02,17818
3270,57ef3906-2c22-02f8-61c9-c177aa1fbae1,2020-03,11880
3271,57f72032-eed9-253f-0682-bd160661e635,2020-01,14125
3272,57f72032-eed9-253f-0682-bd160661e635,2020-02,37183
3273,57f72032-eed9-253f-0682-bd160661e635,2020-03,621
3274,582a4042-8d62-00ae-b601-02146273633d,2020-01,11794
3275,582a4042-8d62-00ae-b601-02146273633d,2020-02,24736
3276,582a4042-8d62-00ae-b601-02146273633d,2020-03,7271
3277,5830e96b-b3b6-0176-ae26-201215eedc64,2020-01,9454
3278,5830e96b-b3b6-0176-ae26-201215eedc64,2020-02,15146
3279,5830e96b-b3b6-0176-ae26-201215eedc64,2020-03,820
3280,585027a6-d2bf-8faf-c197-7c9ab662db22,2020-01,46618
3281,585027a6-d2bf-8faf-c197-7c9ab662db22,2020-02,23629
3282,585027a6-d2bf-8faf-c197-7c9ab662db22,2020-03,7178
3283,58739f12-6fcc-33ac-8804-6218219c15dc,2020-01,6413
3284,58739f12-6fcc-33ac-8804-6218219c15dc,2020-02,17868
3285,58739f12-6fcc-33ac-8804-6218219c15dc,2020-03,3854
3286,58b1c832-5a5f-a4fa-43bd-c2670f60b940,2020-01,8110
3287,58b1c832-5a5f-a4fa-43bd-c2670f60b940,2020-02,20593
3288,58b1c832-5a5f-a4fa-43bd-c2670f60b940,2020-03,3402
3289,58b3bfb8-c01f-f5e3-ad6b-73336e61d8b1,2020-01,9111
3290,58b3bfb8-c01f-f5e3-ad6b-73336e61d8b1,2020-02,52596
3291,58b3bfb8-c01f-f5e3-ad6b-73336e61d8b1,2020-03,20340
3292,58bc4929-2f8c-0ff9-ec51-48ee964a408e,2020-01,20574
3293,58bc4929-2f8c-0ff9-ec51-48ee964a408e,2020-02,18557
3294,58bc4929-2f8c-0ff9-ec51-48ee964a408e,2020-03,7458
3295,58c8d6af-0ce7-0215-b3b7-95372b6abaef,2020-01,19767
3296,58c8d6af-0ce7-0215-b3b7-95372b6abaef,2020-02,14383
3297,58c8d6af-0ce7-0215-b3b7-95372b6abaef,2020-03,2151
3298,58d97f4a-9533-1356-074f-3be044f20133,2020-01,36748
3299,58d97f4a-9533-1356-074f-3be044f20133,2020-02,7798
3300,58d97f4a-9533-1356-074f-3be044f20133,2020-03,9147
3301,58f8dcec-c62f-5a04-ec73-711ded309a7d,2020-01,29596
3302,58f8dcec-c62f-5a04-ec73-711ded309a7d,2020-02,15745
3303,58f8dcec-c62f-5a04-ec73-711ded309a7d,2020-03,12976
3304,59287966-59c2-f9c5-b8e8-7ae661608c59,2020-01,15067
3305,59287966-59c2-f9c5-b8e8-7ae661608c59,2020-02,10182
3306,59287966-59c2-f9c5-b8e8-7ae661608c59,2020-03,4172
3307,59404fbf-673d-6192-089f-fc1bdd1605b7,2020-01,12534
3308,59404fbf-673d-6192-089f-fc1bdd1605b7,2020-02,6941
3309,59404fbf-673d-6192-089f-fc1bdd1605b7,2020-03,3798
3310,5950d2bd-900e-7701-f888-932ef45a6a87,2020-01,16454
3311,5950d2bd-900e-7701-f888-932ef45a6a87,2020-02,19796
3312,5950d2bd-900e-7701-f888-932ef45a6a87,2020-03,9453
3313,59540c61-e4c0-cf58-d57a-00a346002654,2020-01,15809
3314,59540c61-e4c0-cf58-d57a-00a346002654,2020-02,36828
3315,59540c61-e4c0-cf58-d57a-00a346002654,2020-03,4797
3316,595aef24-0ffe-fecd-0b61-29ff56ca50c9,2020-01,4069
3317,595aef24-0ffe-fecd-0b61-29ff56ca50c9,2020-02,1904
3318,595aef24-0ffe-fecd-0b61-29ff56ca50c9,2020-03,4869
3319,596303d9-36d6-4282-4b6a-1b1d00dd010c,2020-01,33021
3320,596303d9-36d6-4282-4b6a-1b1d00dd010c,2020-02,18309
3321,596303d9-36d6-4282-4b6a-1b1d00dd010c,2020-03,4096
3322,59651078-aa26-4770-ac61-dc8410a61338,2020-01,17757
3323,59651078-aa26-4770-ac61-dc8410a61338,2020-02,9721
